n,dist,rho,sk,alpha_F
250,normal,0,0,47.07133198026288
250,normal,0,0,68.03783985384182
250,normal,0,0,49.26759065214348
250,normal,0,0,43.93832053346962
250,normal,0,0,50.90451812840958
250,normal,0,0,49.96278684963614
250,normal,0,0,46.401755707297305
250,normal,0,0,46.78011421389394
250,normal,0,0,47.01628176858399
250,normal,0,0,46.04457279363678
250,normal,0,0,40.82455194754796
250,normal,0,0,45.09263605277233
250,normal,0,0,51.34747427032775
250,normal,0,0,43.45716099157962
250,normal,0,0,44.658350758685884
250,normal,0,0,44.09292414061098
250,normal,0,0,46.4048663426175
250,normal,0,0,56.41863630322761
250,normal,0,0,45.65330302327195
250,normal,0,0,42.4772092614857
250,normal,0,0,43.26919149115356
250,normal,0,0,55.43851620527169
250,normal,0,0,47.36222810114353
250,normal,0,0,45.575930565700695
250,normal,0,0,39.48030688957465
250,normal,0,0,51.7285416375944
250,normal,0,0,48.17204244770528
250,normal,0,0,54.19782477747305
250,normal,0,0,48.25856944165129
250,normal,0,0,44.044407426820236
250,normal,0,0,39.611108035681504
250,normal,0,0,43.107550125397786
250,normal,0,0,47.59817814976511
250,normal,0,0,47.7898620561601
250,normal,0,0,42.41699623041519
250,normal,0,0,46.88262014137904
250,normal,0,0,45.39908993069858
250,normal,0,0,51.68235017908686
250,normal,0,0,51.420776928186115
250,normal,0,0,41.12610891513956
250,normal,0,0,47.185004870026326
250,normal,0,0,66.36403087202946
250,normal,0,0,50.00633363773193
250,normal,0,0,51.78989310256256
250,normal,0,0,46.78494010058374
250,normal,0,0,43.53552577852211
250,normal,0,0,49.23681152453904
250,normal,0,0,53.81353379317332
250,normal,0,0,46.51703181106373
250,normal,0,0,39.84242281836739
250,normal,0,0,46.171164372859685
250,normal,0,0,59.54495839647996
250,normal,0,0,37.387131258520796
250,normal,0,0,43.13417537927324
250,normal,0,0,44.324400247089685
250,normal,0,0,36.472663423481826
250,normal,0,0,62.85667982379207
250,normal,0,0,54.08404744117215
250,normal,0,0,53.009328723546105
250,normal,0,0,41.97150014719404
250,normal,0,0,45.34333124866735
250,normal,0,0,53.05982994613383
250,normal,0,0,45.42500433857907
